league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,passing_nation,passing_pos,passing_age,passing_born,passing_90s,passing_total_cmp,passing_total_att,passing_total_cmp%,passing_total_totdist,passing_total_prgdist,passing_short_cmp,passing_short_att,passing_short_cmp%,passing_medium_cmp,passing_medium_att,passing_medium_cmp%,passing_long_cmp,passing_long_att,passing_long_cmp%,passing_ast,passing_a-xag,passing_kp,passing_1/3,passing_ppa,passing_crspa,defense_nation,defense_pos,defense_age,defense_born,defense_90s,defense_tackles_tkl,defense_tackles_tklw,defense_tackles_def 3rd,defense_tackles_mid 3rd,defense_tackles_att 3rd,defense_challenges_tkl,defense_challenges_att,defense_challenges_tkl%,defense_challenges_lost,defense_blocks_blocks,defense_blocks_sh,defense_blocks_pass,defense_int,defense_tkl+int,defense_clr,defense_err,possession_nation,possession_pos,possession_age,possession_born,possession_90s,possession_touches_touches,possession_touches_def pen,possession_touches_def 3rd,possession_touches_mid 3rd,possession_touches_att 3rd,possession_touches_att pen,possession_touches_live,possession_take-ons_att,possession_take-ons_succ,possession_take-ons_succ%,possession_take-ons_tkld,possession_take-ons_tkld%,possession_carries_carries,possession_carries_totdist,possession_carries_prgdist,possession_carries_1/3,possession_carries_cpa,possession_carries_mis,possession_carries_dis,possession_rec,gca_nation,gca_pos,gca_age,gca_born,gca_90s,gca_sca_sca,gca_sca_sca90,gca_sca types_passlive,gca_sca types_passdead,gca_sca types_to,gca_sca types_sh,gca_sca types_fld,gca_sca types_def,gca_gca_gca,gca_gca_gca90,gca_gca types_passlive,gca_gca types_passdead,gca_gca types_to,gca_gca types_sh,gca_gca types_fld,gca_gca types_def,misc_nation,misc_pos,misc_age,misc_born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,shooting_nation,shooting_pos,shooting_age,shooting_born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sot%,shooting_standard_sh/90,shooting_standard_sot/90,shooting_standard_g/sh,shooting_standard_g/sot,shooting_standard_pk,shooting_standard_pkatt,player_name,club,minutes_played,goals,assists,pass_cmp_pct,prg_pass_dist,long_pass_cmp_pct,final_third_passes,key_passes,tackles_won,def_duels_won_pct,blocks,interceptions,clearances,errors_to_shot,touches_in_box,successful_dribbles,dribble_success_pct,carries_final_third,carries_into_box,sca,gca,shots_on_target_pct,shot_conversion_pct,xg,xag,npxg,prg_carries,prg_passes,through_balls,aerial_won_pct,recoveries
FRA-Ligue 1,2425,,,FRA,MF,21.0,2003.0,11,11,,10.6,,,3,1,0,0,1,1,0.09,0.19,0.28,0.09,0.28,FRA,MF,21.0,2003.0,10.6,,,,,,,,,,,,,,,2.0,,,,,,FRA,MF,21.0,2003.0,10.6,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,10.6,,,,,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,10.6,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,10.6,1.0,1.0,0.0,19.0,6.0,0.0,21.0,7.0,16.0,,,0.0,FRA,MF,21.0,2003.0,10.6,1.0,16.0,4.0,,1.51,0.38,,0.25,0.0,0.0,Junior Mwanga,Le Havre,952,1,2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,GUI,MF,24.0,2000.0,1,0,,0.0,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GUI,MF,24.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,GUI,MF,24.0,2000.0,0.0,,,,,,,,,,,,,,,,,GUI,MF,24.0,2000.0,0.0,,,,,,,,,,,,,,,,,,,,,GUI,MF,24.0,2000.0,0.0,,,,,,,,,,,,,,,,,GUI,MF,24.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,GUI,MF,24.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Kandet Diawara,Le Havre,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,EGY,FW,31.0,1993.0,16,10,,9.5,,,4,2,1,1,2,0,0.32,0.11,0.42,0.21,0.32,EGY,FW,31.0,1993.0,9.5,,,,,,,,,,,,,,,1.0,,,,,,EGY,FW,31.0,1993.0,9.5,,,,,,,,,,,,,,,,,EGY,FW,31.0,1993.0,9.5,,,,,,,,,,,,,,,,,,,,,EGY,FW,31.0,1993.0,9.5,,,,,,,,,,,,,,,,,EGY,FW,31.0,1993.0,9.5,2.0,0.0,0.0,14.0,2.0,1.0,0.0,4.0,2.0,,,0.0,EGY,FW,31.0,1993.0,9.5,3.0,21.0,9.0,,2.22,0.95,,0.22,1.0,1.0,Koka,Le Havre,851,3,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,HUN,"DF,MF",33.0,1991.0,31,28,,27.3,,,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,HUN,"DF,MF",33.0,1991.0,27.3,,,,,,,,,,,,,,,0.0,,,,,,HUN,"DF,MF",33.0,1991.0,27.3,,,,,,,,,,,,,,,,,HUN,"DF,MF",33.0,1991.0,27.3,,,,,,,,,,,,,,,,,,,,,HUN,"DF,MF",33.0,1991.0,27.3,,,,,,,,,,,,,,,,,HUN,"DF,MF",33.0,1991.0,27.3,4.0,0.0,0.0,27.0,28.0,5.0,75.0,29.0,35.0,,,0.0,HUN,"DF,MF",33.0,1991.0,27.3,0.0,11.0,2.0,,0.4,0.07,,0.0,0.0,0.0,Loïc Nego,Le Havre,2459,0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,MF,19.0,2005.0,15,6,,6.5,,,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,FRA,MF,19.0,2005.0,6.5,,,,,,,,,,,,,,,1.0,,,,,,FRA,MF,19.0,2005.0,6.5,,,,,,,,,,,,,,,,,FRA,MF,19.0,2005.0,6.5,,,,,,,,,,,,,,,,,,,,,FRA,MF,19.0,2005.0,6.5,,,,,,,,,,,,,,,,,FRA,MF,19.0,2005.0,6.5,0.0,0.0,0.0,15.0,7.0,0.0,5.0,13.0,13.0,,,0.0,FRA,MF,19.0,2005.0,6.5,0.0,7.0,1.0,,1.08,0.15,,0.0,0.0,0.0,Mahamadou Diawara,Le Havre,582,0,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,GK,33.0,1990.0,16,16,,16.0,,,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,GK,33.0,1990.0,16.0,,,,,,,,,,,,,,,0.0,,,,,,FRA,GK,33.0,1990.0,16.0,,,,,,,,,,,,,,,,,FRA,GK,33.0,1990.0,16.0,,,,,,,,,,,,,,,,,,,,,FRA,GK,33.0,1990.0,16.0,,,,,,,,,,,,,,,,,FRA,GK,33.0,1990.0,16.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,,0.0,FRA,GK,33.0,1990.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Mathieu Gorgelin,Le Havre,1440,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,DF,20.0,2004.0,1,0,,0.1,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,DF,20.0,2004.0,0.1,,,,,,,,,,,,,,,0.0,,,,,,FRA,DF,20.0,2004.0,0.1,,,,,,,,,,,,,,,,,FRA,DF,20.0,2004.0,0.1,,,,,,,,,,,,,,,,,,,,,FRA,DF,20.0,2004.0,0.1,,,,,,,,,,,,,,,,,FRA,DF,20.0,2004.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,FRA,DF,20.0,2004.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Mathéo Bodmer,Le Havre,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,MAR,MF,22.0,2002.0,14,12,,11.0,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MAR,MF,22.0,2002.0,11.0,,,,,,,,,,,,,,,0.0,,,,,,MAR,MF,22.0,2002.0,11.0,,,,,,,,,,,,,,,,,MAR,MF,22.0,2002.0,11.0,,,,,,,,,,,,,,,,,,,,,MAR,MF,22.0,2002.0,11.0,,,,,,,,,,,,,,,,,MAR,MF,22.0,2002.0,11.0,0.0,0.0,0.0,12.0,10.0,4.0,17.0,19.0,13.0,,,0.0,MAR,MF,22.0,2002.0,11.0,0.0,5.0,0.0,,0.45,0.0,,,0.0,0.0,Oussama Targhalline,Le Havre,990,0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,SEN,MF,22.0,2001.0,27,11,,11.8,,,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,SEN,MF,22.0,2001.0,11.8,,,,,,,,,,,,,,,0.0,,,,,,SEN,MF,22.0,2001.0,11.8,,,,,,,,,,,,,,,,,SEN,MF,22.0,2001.0,11.8,,,,,,,,,,,,,,,,,,,,,SEN,MF,22.0,2001.0,11.8,,,,,,,,,,,,,,,,,SEN,MF,22.0,2001.0,11.8,2.0,0.0,0.0,12.0,10.0,1.0,32.0,12.0,25.0,,,0.0,SEN,MF,22.0,2001.0,11.8,1.0,18.0,5.0,,1.53,0.42,,0.2,0.0,0.0,Rassoul Ndiaye,Le Havre,1061,1,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,27.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,"FW,MF",27.0,1996.0,6,0,,0.9,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,"FW,MF",27.0,1996.0,0.9,,,,,,,,,,,,,,,0.0,,,,,,FRA,"FW,MF",27.0,1996.0,0.9,,,,,,,,,,,,,,,,,FRA,"FW,MF",27.0,1996.0,0.9,,,,,,,,,,,,,,,,,,,,,FRA,"FW,MF",27.0,1996.0,0.9,,,,,,,,,,,,,,,,,FRA,"FW,MF",27.0,1996.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,,,0.0,FRA,"FW,MF",27.0,1996.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Samuel Grandsir,Le Havre,84,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,FW,19.0,2005.0,8,2,,3.2,,,1,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,FRA,FW,19.0,2005.0,3.2,,,,,,,,,,,,,,,0.0,,,,,,FRA,FW,19.0,2005.0,3.2,,,,,,,,,,,,,,,,,FRA,FW,19.0,2005.0,3.2,,,,,,,,,,,,,,,,,,,,,FRA,FW,19.0,2005.0,3.2,,,,,,,,,,,,,,,,,FRA,FW,19.0,2005.0,3.2,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,2.0,,,0.0,FRA,FW,19.0,2005.0,3.2,1.0,10.0,3.0,,3.11,0.93,,0.33,0.0,0.0,Steve Ngoura,Le Havre,289,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,"DF,MF",21.0,2002.0,20,12,,12.4,,,1,1,0,0,3,0,0.08,0.0,0.08,0.08,0.08,FRA,"DF,MF",21.0,2002.0,12.4,,,,,,,,,,,,,,,0.0,,,,,,FRA,"DF,MF",21.0,2002.0,12.4,,,,,,,,,,,,,,,,,FRA,"DF,MF",21.0,2002.0,12.4,,,,,,,,,,,,,,,,,,,,,FRA,"DF,MF",21.0,2002.0,12.4,,,,,,,,,,,,,,,,,FRA,"DF,MF",21.0,2002.0,12.4,3.0,0.0,0.0,9.0,11.0,1.0,28.0,12.0,22.0,,,0.0,FRA,"DF,MF",21.0,2002.0,12.4,1.0,8.0,3.0,,0.65,0.24,,0.33,0.0,0.0,Timothee Pembele,Le Havre,1113,1,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,ALG,"DF,MF",26.0,1998.0,17,9,,10.8,,,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,ALG,"DF,MF",26.0,1998.0,10.8,,,,,,,,,,,,,,,2.0,,,,,,ALG,"DF,MF",26.0,1998.0,10.8,,,,,,,,,,,,,,,,,ALG,"DF,MF",26.0,1998.0,10.8,,,,,,,,,,,,,,,,,,,,,ALG,"DF,MF",26.0,1998.0,10.8,,,,,,,,,,,,,,,,,ALG,"DF,MF",26.0,1998.0,10.8,3.0,0.0,0.0,8.0,13.0,1.0,111.0,7.0,9.0,,,0.0,ALG,"DF,MF",26.0,1998.0,10.8,0.0,5.0,2.0,,0.46,0.18,,0.0,0.0,0.0,Yanis Zouaoui,Le Havre,976,0,2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,MAR,"MF,FW",22.0,2002.0,31,25,,23.3,,,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,MAR,"MF,FW",22.0,2002.0,23.3,,,,,,,,,,,,,,,0.0,,,,,,MAR,"MF,FW",22.0,2002.0,23.3,,,,,,,,,,,,,,,,,MAR,"MF,FW",22.0,2002.0,23.3,,,,,,,,,,,,,,,,,,,,,MAR,"MF,FW",22.0,2002.0,23.3,,,,,,,,,,,,,,,,,MAR,"MF,FW",22.0,2002.0,23.3,4.0,0.0,0.0,42.0,33.0,4.0,36.0,24.0,37.0,,,0.0,MAR,"MF,FW",22.0,2002.0,23.3,2.0,29.0,9.0,,1.25,0.39,,0.22,0.0,0.0,Yassine Kechta,Le Havre,2096,2,0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,GUF,DF,31.0,1992.0,13,9,,8.9,,,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GUF,DF,31.0,1992.0,8.9,,,,,,,,,,,,,,,0.0,,,,,,GUF,DF,31.0,1992.0,8.9,,,,,,,,,,,,,,,,,GUF,DF,31.0,1992.0,8.9,,,,,,,,,,,,,,,,,,,,,GUF,DF,31.0,1992.0,8.9,,,,,,,,,,,,,,,,,GUF,DF,31.0,1992.0,8.9,3.0,0.0,0.0,9.0,3.0,0.0,1.0,9.0,6.0,,,0.0,GUF,DF,31.0,1992.0,8.9,0.0,5.0,3.0,,0.56,0.34,,0.0,0.0,0.0,Yoann Salmier,Le Havre,797,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,UZB,DF,20.0,2004.0,13,11,,10.8,,,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,UZB,DF,20.0,2004.0,10.8,,,,,,,,,,,,,,,0.0,,,,,,UZB,DF,20.0,2004.0,10.8,,,,,,,,,,,,,,,,,UZB,DF,20.0,2004.0,10.8,,,,,,,,,,,,,,,,,,,,,UZB,DF,20.0,2004.0,10.8,,,,,,,,,,,,,,,,,UZB,DF,20.0,2004.0,10.8,2.0,1.0,0.0,13.0,3.0,0.0,5.0,26.0,11.0,,,0.0,UZB,DF,20.0,2004.0,10.8,0.0,6.0,5.0,,0.55,0.46,,0.0,0.0,0.0,Abdukodir Khusanov,Lens,975,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,SLE,DF,18.0,2006.0,10,8,,7.6,,,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,SLE,DF,18.0,2006.0,7.6,,,,,,,,,,,,,,,0.0,,,,,,SLE,DF,18.0,2006.0,7.6,,,,,,,,,,,,,,,,,SLE,DF,18.0,2006.0,7.6,,,,,,,,,,,,,,,,,,,,,SLE,DF,18.0,2006.0,7.6,,,,,,,,,,,,,,,,,SLE,DF,18.0,2006.0,7.6,2.0,0.0,0.0,7.0,1.0,0.0,0.0,16.0,9.0,,,0.0,SLE,DF,18.0,2006.0,7.6,0.0,2.0,1.0,,0.26,0.13,,0.0,0.0,0.0,Abdulai Juma Bah,Lens,686,0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,MF,30.0,1993.0,33,31,,29.1,,,10,3,0,0,7,0,0.1,0.24,0.34,0.1,0.34,FRA,MF,30.0,1993.0,29.1,,,,,,,,,,,,,,,7.0,,,,,,FRA,MF,30.0,1993.0,29.1,,,,,,,,,,,,,,,,,FRA,MF,30.0,1993.0,29.1,,,,,,,,,,,,,,,,,,,,,FRA,MF,30.0,1993.0,29.1,,,,,,,,,,,,,,,,,FRA,MF,30.0,1993.0,29.1,7.0,0.0,0.0,51.0,48.0,7.0,59.0,20.0,48.0,,,0.0,FRA,MF,30.0,1993.0,29.1,3.0,41.0,13.0,,1.41,0.45,,0.23,0.0,0.0,Adrien Thomasson,Lens,2615,3,7,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.7,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,MAR,"MF,FW",23.0,2000.0,28,16,,15.6,,,4,2,0,0,3,1,0.13,0.13,0.26,0.13,0.26,MAR,"MF,FW",23.0,2000.0,15.6,,,,,,,,,,,,,,,2.0,,,,,,MAR,"MF,FW",23.0,2000.0,15.6,,,,,,,,,,,,,,,,,MAR,"MF,FW",23.0,2000.0,15.6,,,,,,,,,,,,,,,,,,,,,MAR,"MF,FW",23.0,2000.0,15.6,,,,,,,,,,,,,,,,,MAR,"MF,FW",23.0,2000.0,15.6,3.0,1.0,1.0,13.0,24.0,2.0,126.0,6.0,17.0,,,0.0,MAR,"MF,FW",23.0,2000.0,15.6,2.0,35.0,12.0,,2.24,0.77,,0.17,0.0,0.0,Anass Zaroury,Lens,1405,2,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,MF,21.0,2003.0,34,27,,24.7,,,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,FRA,MF,21.0,2003.0,24.7,,,,,,,,,,,,,,,2.0,,,,,,FRA,MF,21.0,2003.0,24.7,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,24.7,,,,,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,24.7,,,,,,,,,,,,,,,,,FRA,MF,21.0,2003.0,24.7,2.0,0.0,0.0,43.0,21.0,2.0,28.0,14.0,29.0,,,0.0,FRA,MF,21.0,2003.0,24.7,1.0,40.0,5.0,,1.62,0.2,,0.2,0.0,0.0,Andy Diouf,Lens,2225,1,2,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,NCL,MF,27.0,1996.0,23,11,,11.6,,,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,NCL,MF,27.0,1996.0,11.6,,,,,,,,,,,,,,,1.0,,,,,,NCL,MF,27.0,1996.0,11.6,,,,,,,,,,,,,,,,,NCL,MF,27.0,1996.0,11.6,,,,,,,,,,,,,,,,,,,,,NCL,MF,27.0,1996.0,11.6,,,,,,,,,,,,,,,,,NCL,MF,27.0,1996.0,11.6,3.0,0.0,0.0,15.0,26.0,3.0,45.0,2.0,10.0,,,0.0,NCL,MF,27.0,1996.0,11.6,1.0,26.0,9.0,,2.24,0.78,,0.11,0.0,0.0,Angelo Fulgini,Lens,1045,1,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,GK,30.0,1994.0,15,15,,15.0,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,GK,30.0,1994.0,15.0,,,,,,,,,,,,,,,0.0,,,,,,FRA,GK,30.0,1994.0,15.0,,,,,,,,,,,,,,,,,FRA,GK,30.0,1994.0,15.0,,,,,,,,,,,,,,,,,,,,,FRA,GK,30.0,1994.0,15.0,,,,,,,,,,,,,,,,,FRA,GK,30.0,1994.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,0.0,FRA,GK,30.0,1994.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Brice Samba,Lens,1350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,POR,MF,23.0,2001.0,11,3,,3.9,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,POR,MF,23.0,2001.0,3.9,,,,,,,,,,,,,,,0.0,,,,,,POR,MF,23.0,2001.0,3.9,,,,,,,,,,,,,,,,,POR,MF,23.0,2001.0,3.9,,,,,,,,,,,,,,,,,,,,,POR,MF,23.0,2001.0,3.9,,,,,,,,,,,,,,,,,POR,MF,23.0,2001.0,3.9,0.0,1.0,0.0,3.0,4.0,0.0,15.0,1.0,0.0,,,0.0,POR,MF,23.0,2001.0,3.9,0.0,9.0,3.0,,2.3,0.77,,0.0,0.0,0.0,David Costa,Lens,352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,COL,"DF,MF",30.0,1993.0,27,20,,20.1,,,5,1,0,0,7,2,0.05,0.2,0.25,0.05,0.25,COL,"DF,MF",30.0,1993.0,20.1,,,,,,,,,,,,,,,4.0,,,,,,COL,"DF,MF",30.0,1993.0,20.1,,,,,,,,,,,,,,,,,COL,"DF,MF",30.0,1993.0,20.1,,,,,,,,,,,,,,,,,,,,,COL,"DF,MF",30.0,1993.0,20.1,,,,,,,,,,,,,,,,,COL,"DF,MF",30.0,1993.0,20.1,7.0,2.0,1.0,28.0,30.0,5.0,49.0,16.0,27.0,,,0.0,COL,"DF,MF",30.0,1993.0,20.1,1.0,23.0,5.0,,1.15,0.25,,0.2,0.0,0.0,Deiver Machado,Lens,1805,1,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,ARG,DF,25.0,1999.0,29,29,,28.3,,,1,0,0,0,15,1,0.0,0.04,0.04,0.0,0.04,ARG,DF,25.0,1999.0,28.3,,,,,,,,,,,,,,,1.0,,,,,,ARG,DF,25.0,1999.0,28.3,,,,,,,,,,,,,,,,,ARG,DF,25.0,1999.0,28.3,,,,,,,,,,,,,,,,,,,,,ARG,DF,25.0,1999.0,28.3,,,,,,,,,,,,,,,,,ARG,DF,25.0,1999.0,28.3,15.0,1.0,1.0,29.0,22.0,0.0,16.0,31.0,30.0,,,0.0,ARG,DF,25.0,1999.0,28.3,0.0,27.0,3.0,,0.96,0.11,,0.0,0.0,0.0,Facundo Medina,Lens,2543,0,1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,,,FRA,"FW,MF",33.0,1990.0,31,22,,19.9,,,2,1,0,0,2,1,0.05,0.05,0.1,0.05,0.1,FRA,"FW,MF",33.0,1990.0,19.9,,,,,,,,,,,,,,,1.0,,,,,,FRA,"FW,MF",33.0,1990.0,19.9,,,,,,,,,,,,,,,,,FRA,"FW,MF",33.0,1990.0,19.9,,,,,,,,,,,,,,,,,,,,,FRA,"FW,MF",33.0,1990.0,19.9,,,,,,,,,,,,,,,,,FRA,"FW,MF",33.0,1990.0,19.9,2.0,1.0,0.0,15.0,20.0,6.0,75.0,14.0,13.0,,,0.0,FRA,"FW,MF",33.0,1990.0,19.9,1.0,47.0,18.0,,2.36,0.9,,0.06,0.0,0.0,Florian Sotoca,Lens,1794,1,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,38.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
